timeframe,time,open,high,low,close,volume
1D,2010-07-27T00:00:00,9512.669922,9541.589844,9487.650391,9496.849609,130700000.0
1D,2010-07-28T00:00:00,9614.469727,9760.30957,9614.469727,9753.269531,148200000.0
1D,2010-07-29T00:00:00,9653.509766,9732.759766,9648.969727,9696.019531,148200000.0
1D,2010-07-30T00:00:00,9658.610352,9658.610352,9505.639648,9537.299805,166200000.0
1D,2010-08-02T00:00:00,9574.639648,9676.410156,9548.860352,9570.30957,135600000.0
1D,2010-08-03T00:00:00,9716.570312,9750.879883,9632.860352,9694.009766,138600000.0
1D,2010-08-04T00:00:00,9606.820312,9613.129883,9474.669922,9489.339844,119300000.0
1D,2010-08-05T00:00:00,9640.339844,9688.870117,9578.30957,9653.919922,128800000.0
1D,2010-08-06T00:00:00,9560.650391,9658.040039,9545.410156,9642.120117,112100000.0
1D,2010-08-09T00:00:00,9535.509766,9572.830078,9523.629883,9572.490234,87800000.0
1D,2010-08-10T00:00:00,9629.969727,9667.040039,9505.339844,9551.049805,107100000.0
1D,2010-08-11T00:00:00,9423.030273,9445.040039,9283.599609,9292.849609,111600000.0
1D,2010-08-12T00:00:00,9125.490234,9212.589844,9065.94043,9212.589844,142300000.0
1D,2010-08-13T00:00:00,9214.80957,9278.459961,9163.25,9253.459961,121800000.0
1D,2010-08-16T00:00:00,9145.219727,9210.969727,9095.94043,9196.669922,97000000.0
1D,2010-08-17T00:00:00,9089.849609,9188.480469,9084.240234,9161.679688,91500000.0
1D,2010-08-18T00:00:00,9261.5,9280.589844,9153.419922,9240.540039,118400000.0
1D,2010-08-19T00:00:00,9242.839844,9362.679688,9242.839844,9362.679688,120200000.0
1D,2010-08-20T00:00:00,9239.360352,9287.5,9169.169922,9179.379883,112000000.0
1D,2010-08-23T00:00:00,9147.240234,9171.419922,9090.959961,9116.69043,93600000.0
1D,2010-08-24T00:00:00,9024.599609,9069.219727,8983.519531,8995.139648,111300000.0
1D,2010-08-25T00:00:00,8904.44043,8949.410156,8807.410156,8845.389648,133900000.0
1D,2010-08-26T00:00:00,8908.019531,8910.620117,8834.089844,8906.480469,104800000.0
1D,2010-08-27T00:00:00,8811.469727,9021.75,8810.459961,8991.05957,127800000.0
1D,2010-08-30T00:00:00,9141.450195,9280.700195,9117.870117,9149.259766,114400000.0
1D,2010-08-31T00:00:00,8998.799805,9008.360352,8819.259766,8824.05957,121800000.0
1D,2010-09-01T00:00:00,8833.320312,8932.150391,8796.450195,8927.019531,120100000.0
1D,2010-09-02T00:00:00,9069.620117,9083.370117,8958.80957,9062.839844,119300000.0
1D,2010-09-03T00:00:00,9097.589844,9141.089844,9050.830078,9114.129883,102000000.0
1D,2010-09-06T00:00:00,9199.990234,9303.0,9173.379883,9301.320312,106700000.0
1D,2010-09-07T00:00:00,9232.019531,9311.019531,9206.80957,9226.0,118000000.0
