timeframe,time,open,high,low,close,volume
1W,2017-08-20T00:00:00,17.055,17.129999,16.690001,16.98,181.0
1W,2017-08-27T00:00:00,16.995001,17.059999,16.952,17.038,189.0
1W,2017-09-03T00:00:00,17.431,17.719999,17.254999,17.719,252889.0
1W,2017-09-10T00:00:00,17.780001,18.16,17.775,18.027,2015.0
1W,2017-09-17T00:00:00,17.889999,17.91,17.549999,17.611,1699.0
1W,2017-09-24T00:00:00,17.49,17.52,16.799999,16.903,760.0
1W,2017-10-01T00:00:00,16.85,17.09,16.607,16.607,616.0
1W,2017-10-08T00:00:00,16.594999,16.82,16.43,16.733999,154.0
1W,2017-10-15T00:00:00,16.865,17.379999,16.865,17.355,199.0
1W,2017-10-22T00:00:00,17.42,17.43,16.943001,17.021999,108.0
1W,2017-10-29T00:00:00,16.92,17.024,16.702,16.702,323.0
1W,2017-11-05T00:00:00,16.715,17.132,16.645,16.794001,477.0
1W,2017-11-12T00:00:00,17.195,17.225,16.844,16.844,19.0
1W,2017-11-19T00:00:00,16.84,17.358,16.84,17.358,17.0
1W,2017-11-26T00:00:00,16.827,17.101,16.827,16.981001,2.0
1W,2017-12-03T00:00:00,17.02,17.025,16.200001,16.297001,121631.0
1W,2017-12-10T00:00:00,16.309999,16.34,15.6,15.736,1424.0
1W,2017-12-17T00:00:00,15.775,16.01,15.555,15.978,868.0
1W,2017-12-24T00:00:00,15.98,16.357,15.98,16.357,318.0
1W,2017-12-31T00:00:00,16.48,17.059999,16.48,17.059999,915.0
1W,2018-01-07T00:00:00,17.155001,17.23,17.08,17.205,72.0
1W,2018-01-14T00:00:00,17.063999,17.120001,16.893999,17.069,276.0
1W,2018-01-21T00:00:00,17.305,17.325001,16.893,16.975,133.0
1W,2018-01-28T00:00:00,16.985001,17.551001,16.855,17.382,58.0
1W,2018-02-04T00:00:00,17.055,17.209999,16.676001,16.676001,47.0
1W,2018-02-11T00:00:00,16.639,16.705,16.115999,16.115999,238.0
1W,2018-02-18T00:00:00,16.375,16.858,16.344999,16.695,230.0
1W,2018-02-25T00:00:00,16.424999,16.604,16.424999,16.476,41.0
1W,2018-03-04T00:00:00,16.542,16.65,16.09,16.392,93683.0
1W,2018-03-11T00:00:00,16.465,16.809999,16.305,16.546,946.0
1W,2018-03-18T00:00:00,16.565001,16.565001,16.184999,16.202,138.0
1W,2018-03-25T00:00:00,16.165001,16.549999,16.049999,16.530001,384.0
1W,2018-04-01T00:00:00,16.700001,16.725,16.195,16.223,328.0
1W,2018-04-08T00:00:00,16.469999,16.627001,16.190001,16.332001,61.0
1W,2018-04-15T00:00:00,16.344999,16.738001,16.344999,16.628,44.0
1W,2018-04-22T00:00:00,16.662001,17.231001,16.662001,17.146999,259.0
1W,2018-04-29T00:00:00,16.825001,16.83,16.385,16.406,89683.0
1W,2018-05-06T00:00:00,16.475,16.530001,16.0,16.434,4802.0
