timeframe,time,open,high,low,close,volume
1D,2010-09-07T00:00:00,1102.599976,1102.599976,1091.150024,1091.839966,3107380000.0
1D,2010-09-08T00:00:00,1092.359985,1103.26001,1092.359985,1098.869995,3224640000.0
1D,2010-09-09T00:00:00,1101.150024,1110.27002,1101.150024,1104.180054,3387770000.0
1D,2010-09-10T00:00:00,1104.569946,1110.880005,1103.920044,1109.550049,3061160000.0
1D,2010-09-13T00:00:00,1113.380005,1123.869995,1113.380005,1121.900024,4521050000.0
1D,2010-09-14T00:00:00,1121.160034,1127.359985,1115.579956,1121.099976,4521050000.0
1D,2010-09-15T00:00:00,1119.430054,1126.459961,1114.630005,1125.069946,3369840000.0
1D,2010-09-16T00:00:00,1123.890015,1125.439941,1118.880005,1124.660034,3364080000.0
1D,2010-09-17T00:00:00,1126.390015,1131.469971,1122.430054,1125.589966,4086140000.0
1D,2010-09-20T00:00:00,1126.569946,1144.859985,1126.569946,1142.709961,3364080000.0
1D,2010-09-21T00:00:00,1142.819946,1148.589966,1136.219971,1139.780029,4175660000.0
1D,2010-09-22T00:00:00,1139.48999,1144.380005,1131.579956,1134.280029,3911070000.0
1D,2010-09-23T00:00:00,1131.099976,1136.77002,1122.790039,1124.829956,3847850000.0
1D,2010-09-24T00:00:00,1131.689941,1148.900024,1131.689941,1148.670044,4123950000.0
1D,2010-09-27T00:00:00,1148.640015,1149.920044,1142.0,1142.160034,3587860000.0
1D,2010-09-28T00:00:00,1142.310059,1150.0,1132.089966,1147.699951,4025840000.0
1D,2010-09-29T00:00:00,1146.75,1148.630005,1140.26001,1144.72998,3990280000.0
1D,2010-09-30T00:00:00,1145.969971,1157.160034,1136.079956,1141.199951,4284160000.0
1D,2010-10-01T00:00:00,1143.48999,1150.300049,1139.420044,1146.23999,4298910000.0
1D,2010-10-04T00:00:00,1144.959961,1148.160034,1131.869995,1137.030029,3604110000.0
1D,2010-10-05T00:00:00,1140.680054,1162.76001,1140.680054,1160.75,4068840000.0
1D,2010-10-06T00:00:00,1159.810059,1162.329956,1154.849976,1159.969971,4073160000.0
1D,2010-10-07T00:00:00,1161.569946,1163.869995,1151.410034,1158.060059,3910550000.0
1D,2010-10-08T00:00:00,1158.359985,1167.72998,1155.579956,1165.150024,3871420000.0
